species,run,brood_year,year,first_release_date,last_release_date,mon,release_stage,rearing_type,avg_weight,avg_length,cwt_1st_mark_count,cwt_2nd_mark_count,non_cwt_1st_mark_count,non_cwt_2nd_mark_count,total,release_location_name,hatchery_location_name,release_location_state,release_location_rmis_region,release_location_rmis_basin,area,areaID,run2
1,3,1982,1983,19831115,19831115,11,Y,H,41.24,125,21223,,1052,,22275,,TRINITY R HATCHERY,CA,KLTR,TRIN,NorCA_OR,2,3
1,1,1993,1995,19950503,19950515,5,Y,H,25.2,125,25125,,126,,25251,,H-Spius Creek H,BC,FRTH,TOMM,S_SEA,5,1
1,1,2005,2006,20061016,20070418,2,S,H,19.56,125,22702,,2673,,25375,WARM SPRINGS R,WARM SPRINGS NFH,OR,CECR,DESC,CR,3,1
1,1,2005,2006,20061016,20070418,2,S,H,19.56,125,24802,,583,,25385,WARM SPRINGS R,WARM SPRINGS NFH,OR,CECR,DESC,CR,3,1
1,1,2005,2006,20061016,20070418,2,S,H,19.56,125,24534,,862,,25396,WARM SPRINGS R,WARM SPRINGS NFH,OR,CECR,DESC,CR,3,1
1,1,2005,2006,20061016,20070418,2,S,H,19.56,125,20816,,4582,,25398,WARM SPRINGS R,WARM SPRINGS NFH,OR,CECR,DESC,CR,3,1
1,1,2005,2006,20061016,20070418,2,S,H,19.56,125,22753,,2668,,25421,WARM SPRINGS R,WARM SPRINGS NFH,OR,CECR,DESC,CR,3,1
1,1,2005,2006,20061016,20070418,2,S,H,19.57,125,25152,,282,,25434,WARM SPRINGS R,WARM SPRINGS NFH,OR,CECR,DESC,CR,3,1
1,1,2005,2006,20061016,20070418,2,S,H,19.56,125,22572,,2864,,25436,WARM SPRINGS R,WARM SPRINGS NFH,OR,CECR,DESC,CR,3,1
1,1,2005,2006,20061016,20070418,2,S,H,19.56,125,24799,,657,,25456,WARM SPRINGS R,WARM SPRINGS NFH,OR,CECR,DESC,CR,3,1
1,7,2004,2004,20041206,20041206,12,S,H,27.63,125,24972,,510,,25482,SAC R AT WEST SACRAMENTO,COLEMAN NFH,CA,SAFA,SACR,CenCa,1,9
1,1,2005,2006,20061016,20070418,2,S,H,19.56,125,25300,,253,,25553,WARM SPRINGS R,WARM SPRINGS NFH,OR,CECR,DESC,CR,3,1
1,1,2005,2006,20061016,20070418,2,S,H,19.56,125,23257,,2640,,25897,WARM SPRINGS R,WARM SPRINGS NFH,OR,CECR,DESC,CR,3,1
1,1,1988,1991,19910607,19910607,6,S,H,24.3,125,6339,,19818,116,26273,,SNETTISHAM,AK,SEAK,SENE,SEAK,7,1
1,1,2009,2011,20110404,20110425,4,S,H,16.66,125,29118,,413,,29531,WARM SPRINGS R,WARM SPRINGS NFH,OR,CECR,DESC,CR,3,1
1,1,2009,2011,20110404,20110425,4,S,H,16.66,125,28612,,946,,29558,WARM SPRINGS R,WARM SPRINGS NFH,OR,CECR,DESC,CR,3,1
1,1,2010,2012,20120403,20120403,4,S,H,16.33,125,28213,825,412,177,29627,WARM SPRINGS R,WARM SPRINGS NFH,OR,CECR,DESC,CR,3,1
1,1,2010,2012,20120405,20120405,4,S,H,16.33,125,28638,410,526,58,29632,WARM SPRINGS R,WARM SPRINGS NFH,OR,CECR,DESC,CR,3,1
1,1,1988,1991,19910607,19910607,6,S,H,24.3,125,9094,,28537,167,37798,,SNETTISHAM,AK,SEAK,SENE,SEAK,7,1
1,1,1988,1991,19910607,19910607,6,S,H,24.3,125,9878,,30916,181,40975,,SNETTISHAM,AK,SEAK,SENE,SEAK,7,1
1,2,2010,2012,20120416,20120507,5,Y,H,23.16,125,41106,480,480,,42066,SIMILKAMEEN R 490325,SIMILKAMEEN HATCHERY,WA,UPCR,MEOK,CR,3,2
1,3,1989,1990,19900522,19900522,5,S,H,24.25,125,51968,,935,,52903,,GARRISON HATCHERY,WA,SPS,CHAM,S_SEA,5,3
1,7,2005,2006,20060103,20060104,1,S,H,26.68,125,57253,904,2109,,60266,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,CenCa,1,9
1,7,1996,1997,19970117,19970117,1,S,H,28.2,125,59919,,605,,60524,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,CenCa,1,9
1,1,2011,2013,20130320,20130321,3,S,H,19.04,125,18128,,44462,,62590,POWELL REARING PONDS,CLEARWATER HATCHERY,ID,SNAK,CLEA,CR,3,1
1,7,2001,2002,20020108,20020108,1,S,H,29.11,125,66305,,333,,66638,BATTLE CREEK BELOW CNFH,COLEMAN NFH,CA,SAFA,SACR,CenCa,1,9
1,7,1998,1998,19981215,19981215,12,S,H,22.97,125,64546,,2689,,67235,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,CenCa,1,9
1,7,2002,2003,20030102,20030102,1,S,H,30.44,125,66571,,2059,,68630,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,CenCa,1,9
1,7,1998,1999,19990104,19990104,1,S,H,23.63,125,65768,344,2066,689,68867,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,CenCa,1,9
1,7,2001,2002,20020108,20020108,1,S,H,34.04,125,71621,,1091,,72712,BATTLE CREEK BELOW CNFH,COLEMAN NFH,CA,SAFA,SACR,CenCa,1,9
1,7,2008,2008,20081230,20081230,12,S,H,30.24,125,72288,730,,,73018,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,CenCa,1,9
1,1,1991,1993,19930525,19930525,5,S,H,27.8,125,9650,,63269,157,73076,,NEETS BAY,AK,SEAK,SESE,SEAK,7,1
1,1,1991,1993,19930525,19930525,5,S,H,27.8,125,9824,,64634,160,74618,,NEETS BAY,AK,SEAK,SESE,SEAK,7,1
1,7,2001,2002,20020103,20020103,1,S,H,31.71,125,77053,,387,,77440,MOK R GEORGIANNA SLOUGH,COLEMAN NFH,CA,SJOA,MOKE,CenCa,1,9
1,1,1996,1998,19980415,19980415,4,Y,H,22.67,125,79496,9306,2569,301,91672,CHEWUCH R    48.0728,METHOW HATCHERY,WA,UPCR,MEOK,CR,3,1
1,1,2005,2007,20070418,20070418,4,S,H,22.9,125,49440,,42783,,92223,ICICLE CR    45.0474,LEAVENWORTH HATCHERY,WA,UPCR,WECH,CR,3,1
1,1,2001,2003,20030415,20030415,4,S,H,17.29,125,84306,,8141,,92447,METHOW R     48.0002,WINTHROP NFH,WA,UPCR,MEOK,CR,3,1
1,1,2010,2012,20120515,20120515,5,S,H,22.9,125,9430,,86315,124,95869,,WHITMAN LAKE,AK,SEAK,SESE,SEAK,7,1
1,1,2008,2010,20100521,20100521,5,S,H,22.7,125,9463,,86828,194,96485,,WHITMAN LAKE,AK,SEAK,SESE,SEAK,7,1
1,1,2010,2012,20120515,20120515,5,S,H,22.9,125,9505,,87001,125,96631,,WHITMAN LAKE,AK,SEAK,SESE,SEAK,7,1
1,1,2008,2010,20100521,20100521,5,S,H,22.7,125,9520,,87341,194,97055,,WHITMAN LAKE,AK,SEAK,SESE,SEAK,7,1
1,1,2010,2012,20120525,20120525,5,S,H,24.7,125,6133,,99278,295,105706,,CRYSTAL LAKE,AK,SEAK,SESE,SEAK,7,1
1,1,2008,2010,20100525,20100525,5,S,H,21.15,125,10607,,95032,74,105713,,CRYSTAL LAKE,AK,SEAK,SESE,SEAK,7,1
1,1,2008,2010,20100525,20100525,5,S,H,21.15,125,10581,,95284,74,105939,,CRYSTAL LAKE,AK,SEAK,SESE,SEAK,7,1
1,1,2008,2010,20100525,20100525,5,S,H,21.15,125,10620,,95321,74,106015,,CRYSTAL LAKE,AK,SEAK,SESE,SEAK,7,1
1,1,2008,2010,20100525,20100525,5,S,H,21.15,125,10644,,95494,75,106213,,CRYSTAL LAKE,AK,SEAK,SESE,SEAK,7,1
1,1,2005,2007,20070418,20070418,4,S,H,22.9,125,49554,,63793,,113347,ICICLE CR    45.0474,LEAVENWORTH HATCHERY,WA,UPCR,WECH,CR,3,1
1,1,1998,2000,20000105,20000114,1,Y,H,30.23,125,113157,375,2086,7,115625,COLUMBIA R - GENERAL,RINGOLD SPRINGS HATCHERY,WA,CRGN,CRGNG,CR,3,1
1,1,2011,2013,20130531,20130531,5,S,H,22.6,125,7345,,115075,37,122457,,CRYSTAL LAKE,AK,SEAK,SESE,SEAK,7,1
1,1,2011,2013,20130531,20130531,5,S,H,22.6,125,7372,,115496,37,122905,,CRYSTAL LAKE,AK,SEAK,SESE,SEAK,7,1
1,1,2011,2013,20130531,20130531,5,S,H,22.6,125,7388,,115752,37,123177,,CRYSTAL LAKE,AK,SEAK,SESE,SEAK,7,1
1,1,2011,2013,20130531,20130531,5,S,H,22.6,125,7394,,116030,37,123461,,CRYSTAL LAKE,AK,SEAK,SESE,SEAK,7,1
1,2,1987,1989,19890320,19890323,3,S,H,21.82,125,41325,,106990,2405,150720,SFK SAL@ KNOX BRIDGE,MCCALL HATCHERY,ID,SNAK,SALM,CR,3,2
1,2,1987,1989,19890320,19890323,3,S,H,21.82,125,43025,,111392,2504,156921,SFK SAL@ KNOX BRIDGE,MCCALL HATCHERY,ID,SNAK,SALM,CR,3,2
1,1,2002,2004,20040419,20040419,4,S,H,21.5,125,104896,,56794,,161690,ICICLE CR    45.0474,LEAVENWORTH HATCHERY,WA,UPCR,WECH,CR,3,1
1,2,1987,1989,19890320,19890323,3,S,H,21.82,125,44350,,114823,2581,161754,SFK SAL@ KNOX BRIDGE,MCCALL HATCHERY,ID,SNAK,SALM,CR,3,2
1,1,2002,2004,20040419,20040419,4,S,H,21.5,125,104742,,58519,,163261,ICICLE CR    45.0474,LEAVENWORTH HATCHERY,WA,UPCR,WECH,CR,3,1
1,2,1987,1989,19890321,19890323,3,S,H,21.82,125,46250,,119742,2179,168171,SFK SAL@ KNOX BRIDGE,MCCALL HATCHERY,ID,SNAK,SALM,CR,3,2
1,2,1987,1989,19890321,19890323,3,S,H,21.82,125,46400,,120130,2187,168717,SFK SAL@ KNOX BRIDGE,MCCALL HATCHERY,ID,SNAK,SALM,CR,3,2
1,2,1987,1989,19890321,19890323,3,S,H,21.82,125,46400,,120130,2187,168717,SFK SAL@ KNOX BRIDGE,MCCALL HATCHERY,ID,SNAK,SALM,CR,3,2
1,2,2010,2012,20120416,20120507,5,Y,H,23.16,125,169278,1975,1975,,173228,SIMILKAMEEN R 490325,SIMILKAMEEN HATCHERY,WA,UPCR,MEOK,CR,3,2
1,1,2005,2007,20070525,20070525,5,S,H,22.75,125,10939,,174451,110,185500,,WHITMAN LAKE,AK,SEAK,SESE,SEAK,7,1
1,2,2010,2012,20120416,20120507,5,Y,H,23.16,125,190821,2226,2226,,195273,SIMILKAMEEN R 490325,SIMILKAMEEN HATCHERY,WA,UPCR,MEOK,CR,3,2
1,2,2010,2012,20120416,20120507,5,Y,H,23.16,125,202655,2364,2364,,207383,SIMILKAMEEN R 490325,SIMILKAMEEN HATCHERY,WA,UPCR,MEOK,CR,3,2
1,1,2004,2006,20060417,20060417,4,S,H,21.47,125,52626,,156433,,209059,ICICLE CR    45.0474,LEAVENWORTH HATCHERY,WA,UPCR,WECH,CR,3,1
1,1,2011,2013,20130320,20130321,3,S,H,19.04,125,100029,,245802,,345831,POWELL REARING PONDS,CLEARWATER HATCHERY,ID,SNAK,CLEA,CR,3,1
1,3,1986,1987,19871120,19871120,11,Y,H,37.8,125,97800,,749847,2200,849847,,IRON GATE HATCHERY,CA,KLTR,KLAM,NorCA_OR,2,3
1,7,2005,2005,20051209,20051209,12,S,H,23.03,126,12554,,191,,12745,SAC R AT RYDE KOKET,COLEMAN NFH,CA,SAFA,SACR,CenCa,1,9
1,7,2007,2008,20080118,20080118,1,S,H,30.24,126,12188,,641,,12829,SAC R AT RYDE KOKET,COLEMAN NFH,CA,SAFA,SACR,CenCa,1,9
1,7,2007,2007,20071206,20071206,12,S,H,22.68,126,17396,88,177,,17661,MOK R GEORGIANNA SLOUGH,COLEMAN NFH,CA,SJOA,MOKE,CenCa,1,9
1,7,2004,2004,20041206,20041206,12,S,H,28.71,126,24015,,1264,,25279,SAC R AT WEST SACRAMENTO,COLEMAN NFH,CA,SAFA,SACR,CenCa,1,9
1,1,2009,2011,20110404,20110427,4,S,H,16.72,126,28346,,1120,,29466,WARM SPRINGS R,WARM SPRINGS NFH,OR,CECR,DESC,CR,3,1
1,1,2009,2011,20110404,20110427,4,S,H,16.72,126,29283,,236,,29519,WARM SPRINGS R,WARM SPRINGS NFH,OR,CECR,DESC,CR,3,1
1,1,2001,2003,20030415,20030415,4,S,H,18.04,126,29279,,1812,,31091,METHOW R     48.0002,WINTHROP NFH,WA,UPCR,MEOK,CR,3,1
1,1,1988,1990,19900521,19900521,5,S,H,22.83,126,9716,,32188,565,42469,,DEER MOUNTAIN,AK,SEAK,SESE,SEAK,7,1
1,1,1990,1992,19920316,19920331,3,S,H,22.51,126,60449,,1302,,61751,RAPID RIVER HATCHERY,RAPID RIVER HATCHERY,ID,SNAK,SALM,CR,3,1
1,7,1998,1999,19990104,19990104,1,S,H,23.09,126,58718,,4082,,62800,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,CenCa,1,9
1,7,2002,2003,20030102,20030102,1,S,H,34.36,126,65715,,1341,,67056,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,CenCa,1,9
1,1,1991,1993,19930525,19930525,5,S,H,27.3,126,9477,,60544,154,70175,,NEETS BAY,AK,SEAK,SESE,SEAK,7,1
1,7,2002,2003,20030102,20030102,1,S,H,30.64,126,72800,,1109,,73909,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,CenCa,1,9
1,1,1991,1993,19930525,19930525,5,S,H,27.3,126,10077,,64364,164,74605,,NEETS BAY,AK,SEAK,SESE,SEAK,7,1
1,7,2005,2006,20060103,20060104,1,S,H,27,126,75213,,2326,,77539,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,CenCa,1,9
1,7,2010,2010,20101209,20101209,12,S,H,29,126,78771,398,398,,79567,COLEMAN NFH,COLEMAN NFH,CA,SAFA,SACR,CenCa,1,9
1,1,2002,2004,20040419,20040419,4,S,H,22.9,126,49748,,34406,,84154,ICICLE CR    45.0474,LEAVENWORTH HATCHERY,WA,UPCR,WECH,CR,3,1
1,1,2002,2004,20040419,20040419,4,S,H,22.9,126,47627,,36888,,84515,ICICLE CR    45.0474,LEAVENWORTH HATCHERY,WA,UPCR,WECH,CR,3,1
1,1,2009,2011,20110615,20110615,6,S,H,22.6,126,85104,,2965,,88069,NPT HATCHERY,NPT HATCHERY,ID,SNAK,CLEA,CR,3,1
1,2,2006,2008,20080310,20080312,3,S,H,19.08,126,85440,,2645,,88085,JOHNSON CREEK TRAP,MCCALL HATCHERY,ID,SNAK,SALM,CR,3,2
1,1,2008,2010,20100518,20100521,5,S,H,18,126,21947,,68112,867,90926,,SHELDON JACKSON,AK,SEAK,SENW,SEAK,7,1
1,1,2010,2012,20120529,20120529,5,S,H,23.57,126,7104,,110944,343,118391,,CRYSTAL LAKE,AK,SEAK,SESE,SEAK,7,1
1,1,2010,2012,20120529,20120529,5,S,H,23.57,126,7148,,111950,345,119443,,CRYSTAL LAKE,AK,SEAK,SESE,SEAK,7,1
1,1,2010,2012,20120529,20120529,5,S,H,23.57,126,7168,,112025,346,119539,,CRYSTAL LAKE,AK,SEAK,SESE,SEAK,7,1
1,1,2010,2012,20120529,20120529,5,S,H,23.57,126,7187,,112494,346,120027,,CRYSTAL LAKE,AK,SEAK,SESE,SEAK,7,1
1,1,2005,2007,20070531,20070531,5,S,H,24.98,126,11076,,111509,67,122652,,CRYSTAL LAKE,AK,SEAK,SESE,SEAK,7,1
1,1,1993,1995,19950518,19950518,5,S,H,22.8,126,54893,,69590,220,124703,,WHITMAN LAKE,AK,SEAK,SESE,SEAK,7,1
1,1,2006,2008,20080531,20080531,5,S,H,25,126,11115,,114885,,126000,,NEETS BAY,AK,SEAK,SESE,SEAK,7,1
1,1,2006,2008,20080531,20080531,5,S,H,25,126,11177,,114823,,126000,,NEETS BAY,AK,SEAK,SESE,SEAK,7,1
1,1,2013,2015,20150526,20150526,5,S,H,22.95,126,11175,,115602,124,126901,,CRYSTAL LAKE,AK,SEAK,SESE,SEAK,7,1
1,1,2013,2015,20150316,20150320,3,S,H,26.84,126,141068,,,,141068,KLICKITAT HATCHERY (YKFP),KLICKITAT HATCHERY (YKFP),WA,CECR,KLIC,CR,3,1
1,1,2008,2010,20100523,20100523,5,S,H,27.6,126,10230,,131798,72,142100,,CRYSTAL LAKE,AK,SEAK,SESE,SEAK,7,1
1,1,1994,1996,19960522,19960522,5,S,H,23.28,126,10455,,136852,,147307,,WHITMAN LAKE,AK,SEAK,SESE,SEAK,7,1
1,2,1996,1998,19980313,19980318,3,Y,H,25.62,126,148523,3512,6285,149,158469,SIMILKAMEEN R 490325,SIMILKAMEEN HATCHERY,WA,UPCR,MEOK,CR,3,2
1,2,1996,1998,19980313,19980318,3,Y,H,25.62,126,149475,3534,6326,150,159485,SIMILKAMEEN R 490325,SIMILKAMEEN HATCHERY,WA,UPCR,MEOK,CR,3,2
1,1,2009,2011,20110415,20110615,5,S,H,23,126,158153,,5403,,163556,NPT HATCHERY,NPT HATCHERY,ID,SNAK,CLEA,CR,3,1
1,2,1998,2000,20000403,20000406,4,S,H,20.87,126,63778,,102795,,166573,SFK SAL@ KNOX BRIDGE,MCCALL HATCHERY,ID,SNAK,SALM,CR,3,2
1,2,1998,2000,20000403,20000406,4,S,H,20.87,126,64229,,103521,,167750,SFK SAL@ KNOX BRIDGE,MCCALL HATCHERY,ID,SNAK,SALM,CR,3,2
